,LineRef,OriginName,DestinationName,OriginAimedDepartureTime,VehicleRef,VehicleLocation.Longitude,VehicleLocation.Latitude
12600,12,The_Vine,Royal_Star_Arcade,2022-10-12T17:05:00+00:00,4452,0.519268,51.274446
12602,85,Chequers_Bus_Station,Freeman_Way,2022-10-12T18:15:00+00:00,4066,0.527273,51.273043
12603,177,King_Street,Village_Centre,2022-10-12T17:51:00+00:00,4263,0.52479,51.381201
12608,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T17:55:00+00:00,1650,0.453063,51.413811
12609,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T18:11:00+00:00,6522,0.545401,51.25536
12610,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T18:07:00+00:00,4309,0.480093,51.391053
12612,166,Chatham_Railway_Station,The_Kestrel_Shopping_Centre,2022-10-12T17:40:00+00:00,1651,0.53647,51.340945
12614,164,Chatham_Grove,Waterfront_Bus_Station,,4005,0.522695,51.382685
12615,7,Railway_Station,Chequers_Bus_Station,2022-10-12T17:15:00+00:00,4055,0.413628,51.25675
12616,101,Pudding_Lane,Beechings_Green,2022-10-12T17:44:00+00:00,4265,0.522645,51.382218
12617,3,Maidstone,Maidstone_Hospital,,4282,0.483238,51.273693
12618,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T17:32:00+00:00,4300,0.58066,51.367731
12619,71,Railway_Station,Chequers_Bus_Station,2022-10-12T17:25:00+00:00,6149,0.507756,51.277786
12622,7,Railway_Station,Chequers_Bus_Station,2022-10-12T16:44:00+00:00,4073,0.517331,51.272025
12623,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:40:00+00:00,4268,0.53094,51.380085
12624,101,Pudding_Lane,Duncan_Road,2022-10-12T17:20:00+00:00,4311,0.515598,51.359646
12625,12,The_Vine,Royal_Star_Arcade,2022-10-12T17:40:00+00:00,6439,0.58043,51.239398
12626,5,King_Street,The_Swan,2022-10-12T18:15:00+00:00,6448,0.524063,51.274268
12627,176,Alexandra_Hospital,Plantation_Road,2022-10-12T17:09:00+00:00,4316,0.55053,51.394051
12628,176,Alexandra_Hospital,Plantation_Road,2022-10-12T17:59:00+00:00,4312,0.52334,51.351715
12629,101,Duncan_Road,The_Cannon,2022-10-12T17:45:00+00:00,6404,0.507353,51.345378
12632,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T17:44:00+00:00,4293,0.605958,51.364046
12633,100,Chatham_Railway_Station,Ship_and_Trades,2022-10-12T17:58:00+00:00,6405,0.537451,51.401693
12634,1,The_Strand,Chatham_Railway_Station,2022-10-12T18:10:00+00:00,6429,0.540705,51.396886
12636,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:05:00+00:00,6421,0.601608,51.355458
12639,101,Pudding_Lane,Beechings_Green,2022-10-12T17:32:00+00:00,6473,0.540848,51.389603
12642,71,Railway_Station,Chequers_Bus_Station,2022-10-12T18:05:00+00:00,4469,0.439129,51.33621
12643,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:33:00+00:00,4270,0.524096,51.384753
12645,191,High_Street,Waterfront_Bus_Station,2022-10-12T17:38:00+00:00,6441,0.569293,51.437401
12647,101,Duncan_Road,The_Cannon,2022-10-12T17:18:00+00:00,6475,0.518861,51.280258
12648,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T17:57:00+00:00,4289,0.491325,51.392445
12653,82,Royal_Star_Arcade,Parade,2022-10-12T17:58:00+00:00,6146,0.545298,51.24831
12654,71,Lunsford_Park_Tesco,Chequers_Bus_Station,2022-10-12T18:06:00+00:00,4074,0.444213,51.298736
12655,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:53:00+00:00,6420,0.53504,51.351888
12656,191,Lapwing_Road,Waterfront_Bus_Station,2022-10-12T16:53:00+00:00,6476,0.50958,51.40674
12657,101,Pudding_Lane,Duncan_Road,2022-10-12T18:08:00+00:00,6484,0.521526,51.273073
12659,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T17:53:00+00:00,4273,0.543046,51.388771
12660,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T18:07:00+00:00,4299,0.507943,51.386108
12661,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:03:00+00:00,4272,0.53728,51.342963
12662,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T18:00:00+00:00,4219,0.46001,51.394866
12664,176,Plantation_Road,Alexandra_Hospital,2022-10-12T17:55:00+00:00,6437,0.547093,51.38877
12665,177,King_Street,Village_Centre,2022-10-12T17:33:00+00:00,6446,0.529763,51.359668
12667,89,King_Street,Spice_Lounge,2022-10-12T18:09:00+00:00,4126,0.526638,51.267976
12668,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T18:10:00+00:00,4267,0.522791,51.382505
12669,82,Parade,Royal_Star_Arcade,2022-10-12T18:04:00+00:00,4297,0.54501,51.2484
12671,191,Waterfront_Bus_Station,High_Street,2022-10-12T17:05:00+00:00,6481,0.594008,51.454928
12674,177,King_Street,Village_Centre,2022-10-12T18:12:00+00:00,4308,0.5506,51.38295
12675,133,Waterfront_Bus_Station,Six_Bells,2022-10-12T17:45:00+00:00,6411,0.502391,51.435251
12676,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T17:30:00+00:00,4318,0.508205,51.386435
12677,X2,Asda,Railway_Station,2022-10-12T18:15:00+00:00,6148,0.402171,51.273858
12681,145,The_George,Waterfront_Bus_Station,2022-10-12T18:04:00+00:00,1616,0.503905,51.368096
12682,145,Waterfront_Bus_Station,The_George,2022-10-12T18:00:00+00:00,4006,0.500448,51.365956
12683,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T18:03:00+00:00,1655,0.561153,51.381216
12684,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:50:00+00:00,1641,0.576035,51.369553
12685,166,Chatham_Railway_Station,The_Kestrel_Shopping_Centre,2022-10-12T18:00:00+00:00,1639,0.543946,51.372226
12686,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T18:07:00+00:00,4309,0.49441,51.395863
12687,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T18:11:00+00:00,6522,0.534625,51.265793
12690,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T17:47:00+00:00,4261,0.41605,51.40075
12691,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T17:32:00+00:00,6401,0.574534,51.341145
12693,2,Chatham_Railway_Station,Dockside_Outlet,2022-10-12T18:16:00+00:00,4051,0.524108,51.384928
12695,7,Chequers_Bus_Station,Railway_Station,2022-10-12T18:09:00+00:00,6136,0.501748,51.268631
12696,177,King_Street,Village_Centre,2022-10-12T17:51:00+00:00,4263,0.522666,51.382596
12697,1,The_Strand,Chatham_Railway_Station,2022-10-12T18:10:00+00:00,6429,0.533486,51.40158
12701,334,Tesco,Chequers_Bus_Station,2022-10-12T17:15:00+00:00,4065,0.721584,51.342286
12702,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T17:32:00+00:00,4300,0.584516,51.375391
12703,7,Railway_Station,Chequers_Bus_Station,2022-10-12T17:15:00+00:00,4055,0.44138,51.253943
12704,82,Royal_Star_Arcade,Parade,2022-10-12T18:10:00+00:00,4048,0.528601,51.262013
12705,101,Pudding_Lane,Beechings_Green,2022-10-12T17:44:00+00:00,4265,0.523898,51.38473
12706,101,Pudding_Lane,Duncan_Road,2022-10-12T17:20:00+00:00,4311,0.521916,51.375041
12707,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T18:13:00+00:00,4315,0.572755,51.380715
12708,166,Chatham_Railway_Station,The_Kestrel_Shopping_Centre,2022-10-12T18:20:00+00:00,4317,0.521649,51.380563
12713,176,Plantation_Road,Alexandra_Hospital,2022-10-12T17:09:00+00:00,4291,0.523133,51.329408
12714,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T18:15:00+00:00,3984,0.375763,51.440978
12715,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T18:17:00+00:00,6478,0.524235,51.382248
12716,82,Parade,Royal_Star_Arcade,2022-10-12T18:17:00+00:00,4075,0.559136,51.240951
12717,191,Waterfront_Bus_Station,High_Street,2022-10-12T17:45:00+00:00,6430,0.523528,51.416691
12718,101,Duncan_Road,The_Cannon,2022-10-12T17:31:00+00:00,6483,0.509426,51.316268
12719,177,Village_Centre,Victoria_Street,2022-10-12T17:54:00+00:00,4290,0.530236,51.38046
12721,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T17:55:00+00:00,1650,0.457063,51.411931
12722,334,Chequers_Bus_Station,Railway_Station,2022-10-12T17:20:00+00:00,6138,0.717083,51.35288
12723,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:13:00+00:00,1651,0.548986,51.333393
12725,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T17:59:00+00:00,4056,0.558421,51.253253
12726,166,Chatham_Railway_Station,The_Kestrel_Shopping_Centre,2022-10-12T17:50:00+00:00,4314,0.544233,51.335001
12728,177,Village_Centre,Victoria_Street,2022-10-12T18:18:00+00:00,3988,0.521453,51.33624
12730,5,King_Street,The_Swan,2022-10-12T18:15:00+00:00,6448,0.52504,51.271515
12731,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T17:39:00+00:00,6477,0.522525,51.381865
12732,176,Alexandra_Hospital,Plantation_Road,2022-10-12T17:34:00+00:00,4061,0.524185,51.38519
12733,133,Six_Bells,Waterfront_Bus_Station,2022-10-12T17:55:00+00:00,6474,0.49542,51.396725
12734,101,Duncan_Road,Chequers_Bus_Station,2022-10-12T18:16:00+00:00,4319,0.55126,51.385871
12735,176,Plantation_Road,Alexandra_Hospital,2022-10-12T18:17:00+00:00,4281,0.566276,51.389918
12736,7,Chequers_Bus_Station,Railway_Station,2022-10-12T17:40:00+00:00,4294,0.363069,51.235865
12737,12,The_Vine,Royal_Star_Arcade,2022-10-12T17:05:00+00:00,4452,0.519351,51.274531
12741,71,Railway_Station,Chequers_Bus_Station,2022-10-12T17:25:00+00:00,6149,0.517956,51.272991
12742,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:17:00+00:00,4310,0.523955,51.384745
12743,12,Royal_Star_Arcade,The_Vine,2022-10-12T18:00:00+00:00,4460,0.577381,51.239335
12746,3,Maidstone_Hospital,Chequers_Bus_Station,2022-10-12T18:30:00+00:00,4282,0.483236,51.273703
12747,82,Parade,Royal_Star_Arcade,2022-10-12T17:52:00+00:00,6147,0.521688,51.273288
12750,7,Railway_Station,Chequers_Bus_Station,2022-10-12T16:44:00+00:00,4073,0.526648,51.273591
12751,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:40:00+00:00,4268,0.524121,51.385133
12752,12,The_Vine,Royal_Star_Arcade,2022-10-12T17:40:00+00:00,6439,0.547051,51.247793
12753,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T17:45:00+00:00,1654,0.397243,51.432293
12754,85,Chequers_Bus_Station,Freeman_Way,2022-10-12T18:15:00+00:00,4066,0.533931,51.266065
12755,89,Spice_Lounge,King_Street,2022-10-12T18:09:00+00:00,4279,0.52711,51.251888
12756,176,Alexandra_Hospital,Plantation_Road,2022-10-12T17:59:00+00:00,4312,0.518758,51.365098
12757,176,Alexandra_Hospital,Plantation_Road,2022-10-12T17:09:00+00:00,4316,0.560216,51.393951
12758,101,Duncan_Road,The_Cannon,2022-10-12T17:45:00+00:00,6404,0.503863,51.33019
12761,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T17:44:00+00:00,4293,0.60947,51.363078
12764,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:05:00+00:00,6421,0.607741,51.363383
12767,101,Pudding_Lane,Beechings_Green,2022-10-12T17:32:00+00:00,6473,0.54978,51.387116
12770,71,Railway_Station,Chequers_Bus_Station,2022-10-12T18:05:00+00:00,4469,0.436343,51.325796
12773,191,High_Street,Waterfront_Bus_Station,2022-10-12T17:38:00+00:00,6441,0.562491,51.423663
12774,101,Duncan_Road,The_Cannon,2022-10-12T17:18:00+00:00,6475,0.519043,51.272375
12775,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T17:57:00+00:00,4289,0.472571,51.38911
12780,82,Royal_Star_Arcade,Parade,2022-10-12T17:58:00+00:00,6146,0.55609,51.240476
12781,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:53:00+00:00,6420,0.546546,51.370865
12782,101,Pudding_Lane,Duncan_Road,2022-10-12T18:08:00+00:00,6484,0.51869,51.275365
12784,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T17:53:00+00:00,4273,0.524956,51.385418
12785,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T18:07:00+00:00,4299,0.495453,51.394876
12787,176,Plantation_Road,Alexandra_Hospital,2022-10-12T17:55:00+00:00,6437,0.543295,51.379371
12788,177,King_Street,Village_Centre,2022-10-12T17:33:00+00:00,6446,0.523453,51.351326
12789,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T18:17:00+00:00,4313,0.527761,51.392351
12790,89,King_Street,Spice_Lounge,2022-10-12T18:09:00+00:00,4126,0.531081,51.25683
12791,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T18:10:00+00:00,4267,0.507959,51.384361
12792,82,Parade,Royal_Star_Arcade,2022-10-12T18:04:00+00:00,4297,0.531103,51.257966
12794,191,Waterfront_Bus_Station,High_Street,2022-10-12T17:05:00+00:00,6481,0.604546,51.458096
12797,133,Waterfront_Bus_Station,Six_Bells,2022-10-12T17:45:00+00:00,6411,0.49704,51.457555
12798,177,King_Street,Village_Centre,2022-10-12T18:12:00+00:00,4308,0.547034,51.387918
12799,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T17:30:00+00:00,4318,0.522595,51.382753
12801,X2,Asda,Railway_Station,2022-10-12T18:15:00+00:00,6148,0.41803,51.291978
12804,71,Lunsford_Park_Tesco,Chequers_Bus_Station,2022-10-12T18:06:00+00:00,4074,0.472143,51.29417
12805,191,Lapwing_Road,Waterfront_Bus_Station,2022-10-12T16:53:00+00:00,6476,0.49619,51.39521
12806,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:03:00+00:00,4272,0.543218,51.358281
12807,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T18:00:00+00:00,4219,0.466576,51.393265
12808,164,Waterfront_Bus_Station,Chatham_Grove,,4007,0.532905,51.373143
12809,1,Chatham_Railway_Station,The_Strand,2022-10-12T18:06:00+00:00,1653,0.53378,51.401636
12810,145,Waterfront_Bus_Station,The_George,2022-10-12T18:00:00+00:00,4006,0.507449,51.37291
12811,145,The_George,Waterfront_Bus_Station,2022-10-12T18:04:00+00:00,1616,0.507971,51.382753
12812,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:50:00+00:00,1641,0.542988,51.375731
12815,5,King_Street,The_Swan,2022-10-12T18:15:00+00:00,6448,0.53078,51.259106
12816,176,Alexandra_Hospital,Plantation_Road,2022-10-12T17:09:00+00:00,4316,0.56341,51.389526
12817,133,Six_Bells,Waterfront_Bus_Station,2022-10-12T17:55:00+00:00,6474,0.508009,51.384508
12818,191,Waterfront_Bus_Station,High_Street,2022-10-12T17:45:00+00:00,6430,0.552425,51.42066
12819,2,Chatham_Railway_Station,Dockside_Outlet,2022-10-12T18:16:00+00:00,4051,0.533201,51.396706
12821,101,Pudding_Lane,Beechings_Green,2022-10-12T17:44:00+00:00,4265,0.536568,51.390983
12826,177,King_Street,Village_Centre,2022-10-12T17:51:00+00:00,4263,0.531345,51.379825
12830,176,Plantation_Road,Alexandra_Hospital,2022-10-12T17:32:00+00:00,4222,0.523293,51.351161
12833,176,Alexandra_Hospital,Plantation_Road,2022-10-12T17:34:00+00:00,4061,0.534063,51.37903
12834,82,Royal_Star_Arcade,Parade,2022-10-12T18:22:00+00:00,4064,0.526825,51.272786
12835,85,Chequers_Bus_Station,Freeman_Way,2022-10-12T18:15:00+00:00,4066,0.541926,51.258491
12836,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T18:07:00+00:00,4309,0.50777,51.385396
12837,82,Royal_Star_Arcade,Parade,2022-10-12T18:34:00+00:00,6147,0.521753,51.273321
12838,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T18:11:00+00:00,6522,0.526786,51.271735
12840,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T18:13:00+00:00,4315,0.556133,51.383981
12841,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:25:00+00:00,6401,0.573278,51.341331
12842,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T17:32:00+00:00,4300,0.595988,51.366563
12843,12,Royal_Star_Arcade,The_Vine,2022-10-12T18:32:00+00:00,4452,0.518615,51.27398
12845,82,Royal_Star_Arcade,Parade,2022-10-12T18:10:00+00:00,4048,0.541176,51.25106
12846,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T17:45:00+00:00,1654,0.374315,51.44136
12847,177,Village_Centre,Victoria_Street,2022-10-12T18:18:00+00:00,3988,0.522306,51.346903
12848,334,Tesco,Chequers_Bus_Station,2022-10-12T17:15:00+00:00,4065,0.692023,51.343313
12849,176,Alexandra_Hospital,Plantation_Road,2022-10-12T17:59:00+00:00,4312,0.521718,51.381111
12850,166,Chatham_Railway_Station,The_Kestrel_Shopping_Centre,2022-10-12T18:20:00+00:00,4317,0.52476,51.385111
12851,101,Duncan_Road,Chequers_Bus_Station,2022-10-12T18:16:00+00:00,4319,0.547603,51.387775
12852,101,Duncan_Road,The_Cannon,2022-10-12T17:45:00+00:00,6404,0.521838,51.277885
12853,101,Pudding_Lane,Beechings_Green,2022-10-12T17:32:00+00:00,6473,0.556111,51.384016
12854,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T18:17:00+00:00,6478,0.508071,51.385398
12858,176,Plantation_Road,Alexandra_Hospital,2022-10-12T18:17:00+00:00,4281,0.563681,51.390088
12859,7,Chequers_Bus_Station,Railway_Station,2022-10-12T17:40:00+00:00,4294,0.353618,51.234565
12869,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T17:55:00+00:00,1650,0.494405,51.39584
12870,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:13:00+00:00,1651,0.537136,51.33445
12871,176,Alexandra_Hospital,Plantation_Road,2022-10-12T18:24:00+00:00,4291,0.521993,51.327983
12872,334,Chequers_Bus_Station,Railway_Station,2022-10-12T17:20:00+00:00,6138,0.729363,51.372955
12873,1,The_Strand,Chatham_Railway_Station,2022-10-12T18:10:00+00:00,6429,0.533026,51.396471
12874,7,Railway_Station,Chequers_Bus_Station,2022-10-12T16:44:00+00:00,4073,0.526611,51.273305
12875,12,The_Vine,Royal_Star_Arcade,2022-10-12T17:40:00+00:00,6439,0.531095,51.258495
12876,101,Pudding_Lane,Beechings_Green,2022-10-12T18:32:00+00:00,6483,0.519756,51.272926
12878,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T18:27:00+00:00,6477,0.524168,51.384706
12879,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T18:15:00+00:00,3984,0.39478,51.43235
12880,89,Spice_Lounge,King_Street,2022-10-12T18:09:00+00:00,4279,0.530471,51.25965
12881,177,Village_Centre,Victoria_Street,2022-10-12T17:54:00+00:00,4290,0.524301,51.385163
12882,101,Pudding_Lane,Duncan_Road,2022-10-12T17:20:00+00:00,4311,0.523981,51.384723
12883,12,Royal_Star_Arcade,The_Vine,2022-10-12T18:00:00+00:00,4460,0.579831,51.239486
12884,7,Chequers_Bus_Station,Railway_Station,2022-10-12T18:09:00+00:00,6136,0.482841,51.265678
12887,82,Parade,Royal_Star_Arcade,2022-10-12T18:17:00+00:00,4075,0.547503,51.247346
12891,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:05:00+00:00,6421,0.588675,51.367523
12893,100,Chatham_Railway_Station,Ship_and_Trades,2022-10-12T18:18:00+00:00,4005,0.53083,51.394766
12895,116,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:46:00+00:00,4224,0.544206,51.379025
12897,71,Railway_Station,Chequers_Bus_Station,2022-10-12T18:05:00+00:00,4469,0.431646,51.309705
12900,191,High_Street,Waterfront_Bus_Station,2022-10-12T17:38:00+00:00,6441,0.539339,51.419491
12901,5,The_Swan,King_Street,2022-10-12T17:36:00+00:00,6449,0.515456,51.234341
12902,101,Pudding_Lane,Beechings_Green,2022-10-12T18:20:00+00:00,6475,0.518565,51.274436
12903,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T17:57:00+00:00,4289,0.463815,51.393641
12908,82,Parade,Royal_Star_Arcade,2022-10-12T18:29:00+00:00,6146,0.55682,51.240285
12909,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:53:00+00:00,6420,0.530526,51.380095
12910,101,Pudding_Lane,Duncan_Road,2022-10-12T18:08:00+00:00,6484,0.521413,51.278321
12913,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T18:07:00+00:00,4299,0.475083,51.391951
12915,176,Plantation_Road,Alexandra_Hospital,2022-10-12T17:55:00+00:00,6437,0.54707,51.374846
12916,177,King_Street,Village_Centre,2022-10-12T17:33:00+00:00,6446,0.518768,51.34567
12917,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T18:17:00+00:00,4313,0.542606,51.397531
12918,89,King_Street,Spice_Lounge,2022-10-12T18:09:00+00:00,4126,0.527811,51.253645
12919,82,Parade,Royal_Star_Arcade,2022-10-12T18:04:00+00:00,4297,0.523815,51.265366
12920,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T18:10:00+00:00,4267,0.503871,51.391073
12925,177,King_Street,Village_Centre,2022-10-12T18:12:00+00:00,4308,0.543095,51.379238
12926,133,Six_Bells,Waterfront_Bus_Station,2022-10-12T18:25:00+00:00,6411,0.497565,51.46132
12927,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T17:30:00+00:00,4318,0.524181,51.384858
12928,X2,Asda,Railway_Station,2022-10-12T18:15:00+00:00,6148,0.418265,51.292018
12932,71,Lunsford_Park_Tesco,Chequers_Bus_Station,2022-10-12T18:06:00+00:00,4074,0.483013,51.292465
12933,191,Lapwing_Road,Waterfront_Bus_Station,2022-10-12T16:53:00+00:00,6476,0.508243,51.384501
12934,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:03:00+00:00,4272,0.53781,51.375998
12935,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T18:00:00+00:00,4219,0.490776,51.395425
12936,164,Waterfront_Bus_Station,Chatham_Grove,,4007,0.526286,51.368796
12937,145,Waterfront_Bus_Station,The_George,2022-10-12T18:00:00+00:00,4006,0.50785,51.385673
12938,3,Chequers_Bus_Station,Maidstone_Hospital,2022-10-12T18:25:00+00:00,4014,0.526535,51.272278
12939,1,Chatham_Railway_Station,The_Strand,2022-10-12T18:06:00+00:00,1653,0.54157,51.39771
12940,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T18:03:00+00:00,1655,0.543706,51.389013
12941,145,Waterfront_Bus_Station,The_George,2022-10-12T17:40:00+00:00,1640,0.523695,51.383823
12944,2,Dockside_Outlet,Chatham_Railway_Station,2022-10-12T18:33:00+00:00,4051,0.533485,51.401696
12946,176,Alexandra_Hospital,Plantation_Road,2022-10-12T17:59:00+00:00,4312,0.524088,51.38505
12947,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T18:17:00+00:00,6478,0.49486,51.394905
12948,85,Chequers_Bus_Station,Freeman_Way,2022-10-12T18:15:00+00:00,4066,0.551671,51.254075
12950,1,The_Strand,Chatham_Railway_Station,2022-10-12T18:10:00+00:00,6429,0.524446,51.385181
12953,191,Waterfront_Bus_Station,High_Street,2022-10-12T17:45:00+00:00,6430,0.56046,51.42659
12955,177,Village_Centre,Victoria_Street,2022-10-12T18:18:00+00:00,3988,0.525239,51.358078
12956,7,Railway_Station,Chequers_Bus_Station,2022-10-12T17:15:00+00:00,4055,0.486971,51.267471
12957,176,Plantation_Road,Alexandra_Hospital,2022-10-12T17:32:00+00:00,4222,0.519456,51.344031
12958,176,Alexandra_Hospital,Plantation_Road,2022-10-12T18:24:00+00:00,4291,0.525408,51.340911
12959,177,King_Street,Village_Centre,2022-10-12T17:51:00+00:00,4263,0.534373,51.378805
12961,176,Alexandra_Hospital,Plantation_Road,2022-10-12T17:34:00+00:00,4061,0.546603,51.378798
12962,101,Duncan_Road,Chequers_Bus_Station,2022-10-12T18:16:00+00:00,4319,0.536651,51.390593
12963,334,Tesco,Chequers_Bus_Station,2022-10-12T17:15:00+00:00,4065,0.649046,51.320103
12965,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T18:07:00+00:00,4309,0.524055,51.384241
12967,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T18:15:00+00:00,3984,0.40683,51.43011
12968,101,Pudding_Lane,Beechings_Green,2022-10-12T17:32:00+00:00,6473,0.576116,51.379801
12969,133,Six_Bells,Waterfront_Bus_Station,2022-10-12T17:55:00+00:00,6474,0.524109,51.384896
12970,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T18:27:00+00:00,6477,0.521533,51.380615
12971,101,Pudding_Lane,Beechings_Green,2022-10-12T17:44:00+00:00,4265,0.549796,51.387221
12974,12,The_Vine,Royal_Star_Arcade,2022-10-12T17:40:00+00:00,6439,0.523011,51.26691
12977,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T17:32:00+00:00,4300,0.595435,51.358981
12978,101,Duncan_Road,The_Cannon,2022-10-12T17:45:00+00:00,6404,0.519498,51.27267
12983,116,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T17:46:00+00:00,4224,0.543718,51.388931
12984,82,Royal_Star_Arcade,Parade,2022-10-12T18:22:00+00:00,4064,0.527008,51.266821
12985,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T18:13:00+00:00,4315,0.549791,51.386386
12986,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:25:00+00:00,6401,0.58102,51.341508
12987,334,Tesco,Chequers_Bus_Station,2022-10-12T18:15:00+00:00,4013,0.761955,51.437921
12988,176,Plantation_Road,Alexandra_Hospital,2022-10-12T18:17:00+00:00,4281,0.54914,51.392
12989,166,Chatham_Railway_Station,The_Kestrel_Shopping_Centre,2022-10-12T18:20:00+00:00,4317,0.532816,51.379086
12999,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T17:55:00+00:00,1650,0.49861,51.3939
13000,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T18:13:00+00:00,1651,0.535503,51.353921
13003,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T18:32:00+00:00,4268,0.524555,51.385261
13004,101,Pudding_Lane,Beechings_Green,2022-10-12T18:32:00+00:00,6483,0.520053,51.272745
13005,89,Spice_Lounge,King_Street,2022-10-12T18:09:00+00:00,4279,0.520821,51.272566
